Date,MAX Temperature ( °C ),MIN Temperature ( °C ),Relative Humidity M,Relative Humidity E,Bright Sun Shine Hours
1989-03-18,28.8 ,13.5 ,94,42,6.3 
1989-03-19,28.4 ,14.2 ,90,44,8.9 
1989-03-20,29.2 ,13.9 ,91,41,7.3 
1989-03-21,30.0 ,15.2 ,90,44,10.0 
1989-03-22,29.4 ,15.5 ,88,36,6.3 
1989-03-23,30.8 ,16.4 ,94,27,8.3 
1989-03-24,29.1 ,11.8 ,83,32,8.6 
1989-03-25,28.2 ,10.7 ,87,29,8.3 
1989-03-26,30.6 ,15.5 ,57,27,9.8 
1989-03-27,32.0 ,17.4 ,75,74,3.0 
1989-03-28,22.5 ,11.8 ,95,52,2.8 
1989-03-29,25.6 ,10.5 ,95,43,7.6 
1989-03-30,27.7 ,13.7 ,90,43,9.0 
1989-03-31,28.7 ,17.4 ,81,38,8.7 
1989-04-01,31.9 ,19.0 ,91,39,7.2 
1989-04-02,29.4 ,10.7 ,77,40,11.0 
1989-04-03,27.4 ,7.5 ,87,26,11.0 
1989-04-04,29.4 ,14.0 ,59,24,10.9 
1989-04-05,31.1 ,9.0 ,80,21,10.8 
1989-04-06,27.7 ,8.0 ,65,16,11.4 
1989-04-07,30.5 ,10.2 ,80,16,11.3 
1989-04-08,33.7 ,12.0 ,56,16,11.2 
1989-04-09,37.6 ,17.8 ,63,26,9.4 
1989-04-10,34.8 ,12.6 ,88,19,4.9 
1989-04-11,31.4 ,11.1 ,74,11,11.6 
1989-04-12,32.6 ,11.0 ,62,14,11.7 
1989-04-13,34.1 ,11.8 ,57,15,11.8 
1989-04-14,33.4 ,11.4 ,61,10,11.7 
1989-04-15,36.0 ,16.0 ,47,18,9.9 
1989-04-16,36.9 ,15.2 ,62,11,9.8 
1989-04-17,37.0 ,15.2 ,61,19,11.2 
1989-04-18,36.7 ,16.0 ,72,15,10.7 
1989-04-19,38.4 ,15.2 ,46,13,11.3 
1989-04-20,37.7 ,13.7 ,59,9,11.8 
1989-04-21,36.6 ,13.3 ,59,9,11.9 
1989-04-22,37.5 ,15.3 ,55,14,11.4 
1989-04-23,39.6 ,15.3 ,37,22,8.4 
1989-04-24,38.4 ,18.9 ,53,21,4.9 
1989-04-25,36.8 ,17.5 ,78,23,10.1 
1989-04-26,35.8 ,17.1 ,60,60,11.3 
1989-04-27,35.7 ,20.3 ,47,14,10.6 
1989-04-28,36.9 ,21.0 ,41,12,11.7 
1989-04-29,36.4 ,14.0 ,43,7,12.1 
1989-04-30,37.8 ,17.8 ,50,7,11.4 
1989-11-01,31.4 ,10.7 ,64,20,9.5 
1989-11-02,32.7 ,14.5 ,53,16,9.6 
1989-11-03,33.0 ,12.8 ,46,17,7.4 
1989-11-04,32.6 ,15.6 ,86,29,9.1 
1989-11-05,30.5 ,11.5 ,88,34,5.6 
1989-11-06,27.4 ,10.1 ,93,25,8.9 
1989-11-07,26.8 ,7.9 ,87,21,9.8 
1989-11-08,27.4 ,7.0 ,82,22,9.7 
1989-11-09,28.2 ,7.2 ,70,22,9.8 
1989-11-10,29.3 ,9.0 ,83,23,9.5 
1989-11-11,29.5 ,9.1 ,79,20,9.4 
1989-11-12,31.1 ,9.6 ,74,25,9.5 
1989-11-13,30.9 ,10.1 ,76,25,9.4 
1989-11-14,31.0 ,11.3 ,72,19,9.1 
1989-11-15,29.5 ,8.0 ,84,19,9.6 
1989-11-16,29.8 ,8.4 ,69,23,9.2 
1989-11-17,29.0 ,8.0 ,68,25,9.6 
1989-11-18,28.9 ,9.5 ,74,21,9.7 
1989-11-19,30.2 ,13.5 ,55,25,9.2 
1989-11-20,29.6 ,11.7 ,74,27,9.0 
1989-11-21,29.8 ,10.0 ,79,27,8.7 
1989-11-22,28.6 ,11.3 ,86,27,8.8 
1989-11-23,28.1 ,15.2 ,73,45,8.4 
1989-11-24,27.0 ,17.5 ,68,63,6.0 
1989-11-25,23.1 ,12.0 ,97,75,3.9 
1989-11-26,22.1 ,10.1 ,95,75,3.7 
1989-11-27,22.7 ,8.6 ,95,45,8.8 
1989-11-28,23.6 ,7.6 ,84,44,8.7 
1989-11-29,24.0 ,7.5 ,95,35,9.1 
1989-11-30,25.0 ,5.5 ,94,37,9.0 
1989-12-01,24.0 ,6.2 ,83,41,9.3 
1989-12-02,23.7 ,5.9 ,91,51,8.5 
1989-12-03,23.6 ,4.9 ,94,55,8.4 
1989-12-04,23.0 ,3.5 ,90,37,8.6 
1989-12-05,23.0 ,3.2 ,79,34,8.9 
1989-12-06,22.1 ,4.0 ,76,35,6.3 
1989-12-07,24.0 ,3.7 ,83,40,8.2 
1989-12-08,23.6 ,9.9 ,82,34,6.5 
1989-12-09,24.9 ,8.1 ,89,32,6.6 
1989-12-10,24.4 ,8.3 ,80,39,6.5 
1989-12-11,23.5 ,5.7 ,95,41,5.1 
1989-12-12,23.1 ,5.7 ,97,47,8.5 
1989-12-13,23.6 ,5.6 ,97,51,7.4 
1989-12-14,21.7 ,5.1 ,97,32,6.8 
1989-12-15,23.1 ,4.6 ,91,33,6.2 
1989-12-16,24.0 ,4.0 ,94,50,7.8 
1989-12-17,20.4 ,3.4 ,97,39,2.9 
1989-12-18,21.4 ,6.5 ,94,37,7.7 
1989-12-19,23.0 ,8.3 ,91,47,4.3 
1989-12-20,21.4 ,12.5 ,82,62,1.4 
1989-12-21,20.2 ,11.8 ,87,68,2.7 
1989-12-22,19.0 ,11.0 ,90,59,3.4 
1989-12-23,22.0 ,8.1 ,99,95,6.6 
1989-12-24,14.1 ,7.3 ,97,87,0.0 
1989-12-25,13.8 ,6.5 ,97,93,0.0 
1989-12-26,15.4 ,8.1 ,92,68,1.7 
1989-12-27,15.8 ,4.0 ,97,80,5.6 
1989-12-28,15.4 ,1.5 ,96,48,4.4 
1989-12-29,18.5 ,1.9 ,98,53,8.1 
1989-12-30,18.3 ,1.9 ,99,69,6.1 
1989-12-31,13.6 ,5.3 ,87,78,4.1 
1990-01-01,18.8 ,3.6 ,97,95,4.8 
1990-01-02,12.5 ,0.9 ,96,51,2.8 
1990-01-03,19.2 ,4.1 ,98,65,7.4 
1990-01-04,14.9 ,4.0 ,97,57,5.4 
1990-01-05,17.4 ,3.4 ,95,43,5.8 
1990-01-06,19.3 ,5.4 ,91,43,7.3 
1990-01-07,19.4 ,5.0 ,95,63,3.5 
1990-01-08,17.2 ,4.7 ,95,67,5.7 
1990-01-09,16.7 ,2.6 ,95,38,7.4 
1990-01-10,20.1 ,3.8 ,93,33,9.5 
1990-01-11,21.6 ,5.0 ,89,35,9.2 
1990-01-12,23.7 ,6.5 ,87,43,9.2 
1990-01-13,24.2 ,6.5 ,94,34,8.9 
1990-01-14,26.6 ,7.5 ,97,36,9.1 
1990-01-15,22.2 ,3.9 ,90,22,7.5 
1990-01-16,21.9 ,4.1 ,87,31,9.8 
1990-01-17,23.3 ,6.5 ,87,26,9.6 
1990-01-18,25.5 ,7.5 ,85,31,9.0 
1990-01-19,25.6 ,8.7 ,84,39,9.4 
1990-01-20,24.4 ,9.6 ,85,39,9.6 
1990-01-21,25.2 ,9.3 ,86,37,8.6 
1990-01-22,26.8 ,9.2 ,89,45,9.3 
1990-01-23,26.0 ,7.0 ,95,51,9.1 
1990-01-24,23.0 ,6.0 ,81,37,7.0 
1990-01-25,24.4 ,6.7 ,89,38,9.6 
1990-01-26,26.9 ,8.8 ,86,26,9.6 
1990-01-27,28.6 ,12.4 ,66,45,8.6 
1990-01-28,27.0 ,10.5 ,92,21,5.3 
1990-01-29,23.4 ,4.6 ,97,32,5.5 
1990-01-30,19.5 ,5.2 ,81,29,9.0 
1990-01-31,21.4 ,7.4 ,85,29,8.7 
1990-02-01,25.1 ,4.0 ,97,32,5.8 
1990-02-02,22.4 ,3.3 ,81,29,9.0 
1990-02-03,20.3 ,2.4 ,85,29,8.7 
1990-02-04,21.1 ,4.5 ,91,35,8.9 
1990-02-05,23.1 ,4.5 ,88,33,9.9 
1990-02-06,24.9 ,8.0 ,89,38,9.9 
1990-02-07,25.2 ,15.2 ,61,51,6.8 
1990-02-08,23.6 ,15.8 ,82,88,0.7 
1990-02-09,22.1 ,13.1 ,93,49,1.4 
1990-02-10,24.4 ,13.5 ,87,56,7.1 
1990-02-11,23.5 ,8.0 ,97,68,5.5 
1990-02-12,23.5 ,14.2 ,94,72,1.4 
1990-02-13,21.0 ,13.0 ,97,74,0.0 
1990-02-14,20.1 ,9.4 ,97,65,6.6 
1990-02-15,19.0 ,5.0 ,97,61,6.5 
1990-02-16,19.7 ,5.2 ,95,65,9.1 
1990-02-17,20.5 ,7.4 ,81,79,10.0 
1990-02-18,18.0 ,11.4 ,97,74,1.5 
1990-02-19,17.5 ,10.0 ,94,76,1.3 
1990-02-20,18.4 ,7.9 ,96,78,3.3 
1990-02-21,21.5 ,7.5 ,93,63,9.4 
1990-02-22,22.3 ,7.3 ,92,65,9.8 
1990-02-23,24.4 ,8.9 ,87,46,10.4 
1990-02-24,25.4 ,12.9 ,76,85,8.3 
1990-02-25,18.0 ,10.5 ,90,69,0.6 
1990-02-26,20.6 ,10.4 ,96,53,4.5 
1990-02-27,23.9 ,11.6 ,82,80,8.5 
1990-02-28,21.8 ,11.1 ,94,53,4.5 
1990-03-01,21.4 ,6.6 ,90,77,10.2 
1990-03-02,19.0 ,5.2 ,81,41,10.4 
1990-03-03,20.7 ,5.0 ,88,38,10.4 
1990-03-04,21.7 ,6.0 ,96,38,10.2 
1990-03-05,23.6 ,6.0 ,89,33,10.3 
1990-03-06,23.3 ,6.5 ,92,35,10.3 
1990-03-07,24.0 ,6.6 ,68,23,10.7 
1990-03-08,25.9 ,7.4 ,89,25,10.5 
1990-03-09,27.9 ,8.5 ,64,23,10.5 
1990-03-10,30.2 ,10.8 ,81,25,10.2 
1990-03-11,31.8 ,14.5 ,68,27,7.2 
1990-03-12,27.3 ,9.5 ,80,39,7.3 
1990-03-13,26.1 ,9.2 ,89,37,9.1 
1990-03-14,27.4 ,11.5 ,70,33,10.5 
1990-03-15,30.0 ,16.2 ,70,35,10.2 
1990-03-16,30.5 ,16.1 ,77,31,10.3 
1990-03-17,31.1 ,18.7 ,74,37,10.0 
1990-03-18,32.6 ,20.0 ,73,33,9.4 
1990-03-19,31.7 ,18.2 ,70,33,10.0 
1990-03-20,33.6 ,16.5 ,75,41,9.4 
1990-03-21,31.6 ,20.5 ,59,31,7.4 
1990-03-22,30.4 ,19.6 ,75,19,1.1 
1990-03-23,26.6 ,8.9 ,79,21,4.2 
1990-03-24,24.4 ,7.2 ,83,25,10.8 
1990-03-25,25.5 ,7.9 ,76,21,10.5 
1990-03-26,26.6 ,10.8 ,51,27,8.6 
1990-03-27,25.7 ,13.5 ,59,71,2.4 
1990-03-28,20.4 ,10.8 ,86,43,0.8 
1990-03-29,25.0 ,12.0 ,70,41,6.6 
1990-03-30,25.3 ,13.4 ,71,39,6.0 
1990-03-31,26.2 ,10.5 ,91,27,10.0 
1990-04-01,26.8 ,12.9 ,86,33,10.5 
1990-04-02,27.4 ,12.0 ,79,33,10.3 
1990-04-03,26.9 ,9.5 ,71,19,7.7 
1990-04-04,30.1 ,9.7 ,72,21,10.5 
1990-04-05,31.3 ,16.5 ,53,18,10.6 
1990-04-06,33.2 ,19.1 ,62,73,8.2 
1990-04-07,23.6 ,14.8 ,65,31,10.5 
1990-04-08,33.0 ,15.2 ,85,26,10.0 
1990-04-09,32.6 ,16.5 ,73,21,10.6 
1990-04-10,33.0 ,16.8 ,65,15,11.4 
1990-04-11,34.8 ,16.6 ,45,14,10.8 
1990-04-12,38.4 ,19.5 ,73,22,9.6 
1990-04-13,35.0 ,15.2 ,80,26,9.3 
1990-04-14,31.4 ,16.5 ,74,23,11.4 
1990-04-15,32.2 ,18.0 ,58,22,9.6 
1990-04-16,35.4 ,19.2 ,71,23,10.1 
1990-04-17,36.5 ,20.2 ,60,19,7.9 
1990-04-18,39.5 ,19.0 ,64,23,10.0 
1990-04-19,37.9 ,20.0 ,67,19,10.0 
1990-04-20,37.7 ,17.5 ,59,14,11.0 
1990-04-21,37.4 ,16.7 ,49,16,11.6 
1990-04-22,39.3 ,21.4 ,40,19,9.1 
1990-04-23,39.4 ,17.5 ,62,13,6.7 
1990-04-24,39.4 ,18.5 ,46,12,11.3 
1990-04-25,40.2 ,18.6 ,44,11,11.0 
1990-04-26,41.4 ,20.0 ,28,12,10.3 
1990-04-27,41.7 ,23.2 ,47,19,5.5 
1990-04-28,39.4 ,23.8 ,40,17,8.6 
1990-04-29,39.2 ,19.0 ,45,19,11.1 
1990-04-30,37.8 ,22.5 ,41,19,8.2 
1990-11-01,33.5 ,13.6 ,55,22,9.4 
1990-11-02,31.4 ,11.4 ,91,31,8.6 
1990-11-03,30.4 ,10.6 ,93,23,9.0 
1990-11-04,31.0 ,10.5 ,84,28,9.5 
1990-11-05,30.4 ,11.2 ,70,32,9.5 
1990-11-06,30.9 ,11.9 ,91,26,9.1 
1990-11-07,31.7 ,12.0 ,93,27,9.6 
1990-11-08,30.4 ,10.7 ,80,21,9.6 
1990-11-09,32.0 ,11.3 ,72,28,8.9 
1990-11-10,31.8 ,10.6 ,80,28,9.3 
1990-11-11,30.6 ,10.2 ,82,35,9.1 
1990-11-12,29.6 ,10.0 ,95,38,9.4 
1990-11-13,29.5 ,9.8 ,88,36,8.9 
1990-11-14,30.1 ,10.2 ,90,37,9.4 
1990-11-15,28.9 ,9.8 ,86,32,9.3 
1990-11-16,29.7 ,9.5 ,86,35,8.7 
1990-11-17,29.2 ,9.4 ,84,33,9.4 
1990-11-18,30.8 ,12.5 ,67,23,9.7 
1990-11-19,30.6 ,14.0 ,64,39,7.7 
1990-11-20,27.6 ,14.0 ,81,54,1.5 
1990-11-21,26.2 ,13.0 ,89,67,2.4 
1990-11-22,24.1 ,10.1 ,95,54,9.2 
1990-11-23,24.4 ,9.5 ,97,49,8.9 
1990-11-24,23.4 ,9.2 ,95,46,9.0 
1990-11-25,24.4 ,8.5 ,92,38,8.4 
1990-11-26,25.2 ,6.5 ,84,31,8.9 
1990-11-27,25.4 ,5.5 ,89,31,6.9 
1990-11-28,25.1 ,6.0 ,86,34,9.4 
1990-11-29,24.1 ,5.6 ,78,25,9.6 
1990-11-30,25.3 ,4.3 ,85,31,9.5 
1990-12-01,25.5 ,4.3 ,91,33,9.2 
1990-12-02,25.1 ,3.8 ,91,33,9.2 
1990-12-03,25.4 ,5.3 ,89,33,9.3 
1990-12-04,24.9 ,4.0 ,94,26,9.0 
1990-12-05,25.1 ,4.5 ,91,32,8.5 
1990-12-06,24.0 ,4.1 ,94,37,8.0 
1990-12-07,23.4 ,4.5 ,94,38,8.2 
1990-12-08,23.0 ,5.2 ,91,41,8.0 
1990-12-09,22.4 ,6.5 ,92,52,6.1 
1990-12-10,21.6 ,7.0 ,91,50,3.0 
1990-12-11,21.9 ,6.5 ,94,47,5.0 
1990-12-12,23.4 ,6.1 ,97,41,7.0 
1990-12-13,22.9 ,7.0 ,91,38,8.0 
1990-12-14,23.6 ,6.1 ,89,45,8.5 
1990-12-15,24.1 ,11.8 ,79,58,7.2 
1990-12-16,23.0 ,12.7 ,74,52,6.7 
1990-12-17,24.2 ,10.5 ,90,59,3.0 
1990-12-18,22.2 ,6.1 ,94,51,2.7 
1990-12-19,21.7 ,3.9 ,90,25,8.2 
1990-12-20,21.4 ,1.3 ,82,25,8.9 
1990-12-21,21.1 ,1.9 ,93,34,9.5 
1990-12-22,20.3 ,2.5 ,87,32,8.3 
1990-12-23,20.6 ,2.4 ,90,28,8.5 
1990-12-24,23.2 ,5.2 ,94,28,8.5 
1990-12-25,24.2 ,5.5 ,81,41,8.2 
1990-12-26,21.6 ,7.2 ,91,49,2.8 
1990-12-27,21.3 ,9.1 ,93,33,0.8 
1990-12-28,26.4 ,12.5 ,77,33,6.8 
1990-12-29,26.5 ,13.6 ,90,87,6.5 
1990-12-30,19.4 ,4.0 ,87,90,3.7 
1990-12-31,14.2 ,0.7 ,89,36,6.2 
1991-01-02,13.7 ,0.6 ,96,45,7.0 
1991-01-03,15.4 ,0.6 ,92,38,8.2 
1991-01-04,16.4 ,2.5 ,91,45,6.9 
1991-01-05,15.6 ,0.5 ,92,41,4.8 
1991-01-06,17.4 ,1.8 ,89,49,7.6 
1991-01-07,18.4 ,6.0 ,91,59,7.4 
1991-01-08,17.0 ,8.5 ,94,54,0.2 
1991-01-09,17.9 ,3.5 ,93,51,8.5 
1991-01-10,18.6 ,4.1 ,47,87,9.2 
1991-01-11,19.6 ,5.9 ,94,49,9.1 
1991-01-12,20.2 ,3.5 ,94,43,7.0 
1991-01-13,18.6 ,2.5 ,90,40,5.9 
1991-01-14,18.4 ,3.2 ,93,35,9.1 
1991-01-15,18.3 ,1.5 ,93,34,9.1 
1991-01-16,17.4 ,5.6 ,91,30,5.4 
1991-01-17,17.4 ,1.4 ,92,46,5.7 
1991-01-18,17.4 ,1.4 ,89,32,9.1 
1991-01-19,18.2 ,1.0 ,85,32,9.2 
1991-01-20,19.4 ,2.0 ,83,23,9.7 
1991-01-21,21.0 ,3.5 ,70,35,9.5 
1991-01-22,21.4 ,2.1 ,93,32,9.2 
1991-01-23,20.0 ,6.8 ,86,40,6.5 
1991-01-24,21.4 ,5.5 ,91,31,7.7 
1991-01-25,23.3 ,9.4 ,79,38,8.4 
1991-01-26,23.3 ,8.2 ,92,33,6.5 
1991-01-27,25.4 ,6.6 ,91,41,9.3 
1991-01-28,27.4 ,6.8 ,89,30,9.5 
1991-01-29,30.0 ,8.0 ,94,29,9.0 
1991-01-30,24.1 ,5.0 ,88,30,9.0 
1991-01-31,23.2 ,6.2 ,88,42,9.5 
1991-02-01,22.6 ,4.0 ,90,37,9.2 
1991-02-02,20.9 ,3.1 ,93,31,8.8 
1991-02-03,22.6 ,10.2 ,74,38,9.4 
1991-02-04,23.2 ,4.5 ,94,34,7.7 
1991-02-05,23.0 ,5.0 ,94,35,8.5 
1991-02-06,22.4 ,9.6 ,79,44,7.1 
1991-02-07,23.4 ,10.5 ,79,56,5.4 
1991-02-08,22.6 ,7.4 ,95,54,5.0 
1991-02-09,23.8 ,9.5 ,97,44,74.8 
1991-02-10,25.8 ,13.5 ,66,48,8.3 
1991-02-11,23.2 ,12.8 ,95,77,1.5 
1991-02-12,21.4 ,6.0 ,86,34,6.0 
1991-02-13,21.0 ,5.5 ,97,45,9.7 
1991-02-14,19.4 ,4.0 ,91,27,2.5 
1991-02-15,22.4 ,5.0 ,91,33,8.8 
1991-02-16,22.4 ,5.0 ,94,36,10.0 
1991-02-17,19.1 ,2.9 ,87,31,9.9 
1991-02-18,18.4 ,1.2 ,85,29,8.2 
1991-02-19,18.5 ,3.2 ,86,39,9.9 
1991-02-20,21.6 ,4.8 ,91,30,6.7 
1991-02-21,24.1 ,4.4 ,88,34,10.0 
1991-02-22,25.2 ,8.1 ,95,42,9.5 
1991-02-23,27.1 ,12.5 ,83,85,7.7 
1991-02-24,21.4 ,14.0 ,93,59,1.2 
1991-02-25,25.6 ,13.2 ,93,67,8.7 
1991-02-26,24.9 ,12.6 ,98,54,2.0 
1991-02-27,22.5 ,8.2 ,97,60,7.5 
1991-02-28,22.0 ,9.2 ,95,43,5.6 
1991-03-01,23.8 ,6.0 ,94,35,9.0 
1991-03-02,23.0 ,9.4 ,95,50,10.0 
1991-03-03,23.2 ,9.2 ,93,66,4.4 
1991-03-04,19.4 ,13.5 ,78,51,0.0 
1991-03-05,25.7 ,10.2 ,93,32,4.7 
1991-03-06,25.2 ,8.1 ,97,37,10.1 
1991-03-07,23.4 ,5.5 ,84,27,9.4 
1991-03-08,24.5 ,10.1 ,84,37,8.9 
1991-03-09,26.2 ,13.7 ,68,38,7.0 
1991-03-10,29.4 ,13.5 ,89,34,8.8 
1991-03-11,29.4 ,10.8 ,95,34,9.8 
1991-03-12,28.6 ,11.0 ,91,36,9.7 
1991-03-13,29.9 ,12.8 ,72,48,9.6 
1991-03-14,25.2 ,9.0 ,95,36,9.4 
1991-03-15,26.4 ,10.5 ,90,35,9.6 
1991-03-16,27.9 ,9.0 ,95,31,10.0 
1991-03-17,29.0 ,8.5 ,90,37,9.8 
1991-03-18,30.2 ,15.5 ,78,38,10.2 
1991-03-19,33.1 ,12.0 ,93,29,4.0 
1991-03-20,27.4 ,9.3 ,92,41,8.8 
1991-03-21,26.6 ,12.6 ,80,31,10.0 
1991-03-22,29.6 ,15.9 ,72,39,6.7 
1991-03-23,29.8 ,13.0 ,73,21,6.5 
1991-03-24,28.4 ,8.7 ,88,37,7.2 
1991-03-25,26.2 ,9.4 ,97,33,10.1 
1991-03-26,27.5 ,10.6 ,89,40,10.0 
1991-03-27,29.4 ,12.0 ,87,40,9.2 
1991-03-28,30.4 ,12.6 ,86,39,9.4 
1991-03-29,33.4 ,13.5 ,92,51,10.3 
1991-03-30,34.2 ,13.7 ,94,59,10.1 
1991-03-31,35.0 ,18.4 ,64,87,9.6 
1991-04-01,36.2 ,17.4 ,83,53,9.5 
1991-04-02,36.9 ,19.9 ,18,61,6.3 
1991-04-03,35.4 ,14.5 ,84,27,6.2 
1991-04-04,32.2 ,15.8 ,87,35,9.5 
1991-04-05,31.8 ,14.5 ,87,33,10.2 
1991-04-06,31.7 ,15.0 ,80,27,6.0 
1991-04-07,33.5 ,15.4 ,78,41,9.3 
1991-04-08,29.2 ,19.2 ,86,74,4.5 
1991-04-09,26.0 ,15.5 ,85,45,0.0 
1991-04-10,29.4 ,14.3 ,67,27,16.5 
1991-04-11,31.6 ,13.2 ,81,26,11.1 
1991-04-12,31.3 ,14.5 ,69,39,10.6 
1991-04-13,29.8 ,14.9 ,82,24,0.0 
1991-04-14,34.8 ,17.8 ,81,62,8.5 
1991-04-15,28.4 ,15.0 ,90,31,10.7 
1991-04-16,30.7 ,13.5 ,77,37,10.9 
1991-04-17,29.6 ,13.0 ,65,34,11.7 
1991-04-18,29.4 ,10.6 ,54,29,12.0 
1991-04-19,33.4 ,12.4 ,76,17,12.0 
1991-04-20,34.7 ,13.6 ,80,19,12.0 
1991-04-21,36.4 ,16.2 ,69,15,11.6 
1991-04-22,39.2 ,23.2 ,62,41,11.1 
1991-04-23,31.2 ,15.4 ,31,72,5.7 
1991-04-24,33.4 ,16.9 ,83,19,11.8 
1991-04-25,36.2 ,17.8 ,57,22,12.0 
1991-04-26,37.0 ,19.2 ,57,14,11.6 
1991-04-27,39.1 ,20.8 ,16,38,11.5 
1991-04-28,40.0 ,19.5 ,41,13,10.1 
1991-04-29,39.4 ,20.2 ,44,14,11.6 
1991-04-30,39.6 ,20.4 ,58,16,11.3 
1991-11-01,30.8 ,11.4 ,83,18,8.9 
1991-11-02,31.0 ,11.9 ,82,15,9.3 
1991-11-03,31.2 ,10.0 ,85,22,9.3 
1991-11-04,31.4 ,10.5 ,82,16,9.1 
1991-11-05,32.0 ,10.2 ,70,19,9.3 
1991-11-06,31.2 ,11.2 ,75,17,8.8 
1991-11-07,32.8 ,14.5 ,64,17,9.3 
1991-11-08,31.4 ,17.0 ,73,35,8.2 
1991-11-09,28.4 ,12.5 ,87,30,7.7 
1991-11-10,28.7 ,12.5 ,86,39,7.6 
1991-11-11,27.4 ,12.8 ,89,40,5.9 
1991-11-12,24.4 ,11.5 ,95,55,7.9 
1991-11-13,23.3 ,10.8 ,94,38,6.8 
1991-11-14,26.0 ,10.1 ,95,38,8.2 
1991-11-15,26.2 ,10.7 ,95,33,7.8 
1991-11-16,26.6 ,9.6 ,95,27,8.8 
1991-11-17,27.2 ,9.2 ,81,26,9.0 
1991-11-18,26.6 ,9.5 ,88,25,8.6 
1991-11-19,27.5 ,7.4 ,87,25,8.6 
1991-11-20,25.3 ,6.4 ,86,23,8.7 
1991-11-21,26.5 ,7.2 ,76,21,9.0 
1991-11-22,27.4 ,7.0 ,86,20,8.8 
1991-11-23,29.1 ,7.0 ,89,25,9.3 
1991-11-24,27.8 ,8.2 ,94,31,8.7 
1991-11-25,26.4 ,10.5 ,85,37,6.5 
1991-11-26,26.6 ,11.5 ,91,39,3.3 
1991-11-27,24.9 ,8.7 ,86,25,0.4 
1991-11-28,27.1 ,6.6 ,89,26,8.1 
1991-11-29,26.6 ,5.9 ,91,16,8.4 
1991-11-30,27.5 ,4.5 ,80,26,8.9 
1991-12-01,23.9 ,4.0 ,80,30,8.8 
1991-12-02,22.6 ,3.5 ,84,18,8.3 
1991-12-03,23.5 ,3.0 ,81,25,9.1 
1991-12-04,25.2 ,4.5 ,88,22,8.9 
1991-12-05,25.4 ,6.0 ,86,25,8.2 
1991-12-06,24.6 ,6.0 ,86,23,8.2 
1991-12-07,26.6 ,7.0 ,89,32,8.2 
1991-12-08,25.6 ,8.0 ,97,40,5.9 
1991-12-09,25.4 ,7.5 ,92,44,6.5 
1991-12-10,25.3 ,9.2 ,88,39,6.8 
1991-12-11,25.2 ,7.5 ,97,39,5.9 
1991-12-12,25.0 ,7.8 ,92,38,6.9 
1991-12-13,26.2 ,8.5 ,95,38,7.1 
1991-12-14,25.4 ,8.8 ,94,38,7.0 
1991-12-15,25.4 ,8.0 ,94,42,7.2 
1991-12-16,26.6 ,6.0 ,94,45,6.8 
1991-12-17,24.4 ,6.0 ,97,58,4.3 
1991-12-18,22.5 ,8.0 ,97,52,2.2 
1991-12-19,23.4 ,5.0 ,97,49,5.3 
1991-12-20,23.1 ,8.3 ,97,63,4.8 
1991-12-21,21.7 ,13.2 ,84,86,1.9 
1991-12-22,19.6 ,10.5 ,97,85,0.0 
1991-12-23,17.4 ,7.0 ,94,64,0.0 
1991-12-24,19.1 ,9.8 ,95,77,4.7 
1991-12-25,16.5 ,5.5 ,97,57,2.2 
1991-12-26,18.6 ,4.0 ,94,48,4.4 
1991-12-27,19.0 ,7.3 ,97,57,7.3 
1991-12-28,17.1 ,5.8 ,89,49,5.6 
1991-12-29,20.5 ,3.9 ,97,45,8.4 
1991-12-30,18.0 ,2.0 ,96,31,5.7 
1991-12-31,18.3 ,2.5 ,93,37,8.1 
1992-01-01,18.0 ,1.3 ,93,27,8.0 
1992-01-02,18.5 ,1.3 ,93,28,8.6 
1992-01-03,19.0 ,2.5 ,86,29,8.3 
1992-01-04,20.2 ,4.8 ,84,30,7.1 
1992-01-05,21.6 ,4.0 ,87,32,8.2 
1992-01-06,21.8 ,4.7 ,88,31,8.5 
1992-01-07,24.9 ,12.0 ,65,44,7.7 
1992-01-08,25.5 ,7.7 ,94,50,3.9 
1992-01-09,19.9 ,6.7 ,94,64,4.5 
1992-01-10,17.6 ,6.6 ,94,55,5.3 
1992-01-11,19.6 ,6.5 ,97,64,3.8 
1992-01-12,16.4 ,2.5 ,97,42,5.0 
1992-01-13,16.8 ,2.0 ,87,44,7.4 
1992-01-14,17.3 ,1.4 ,98,43,7.2 
1992-01-15,18.1 ,3.3 ,98,58,8.2 
1992-01-16,20.4 ,1.7 ,93,40,9.0 
1992-01-17,20.4 ,3.0 ,90,30,9.0 
1992-01-18,21.8 ,3.5 ,90,37,10.7 
1992-01-19,21.0 ,2.5 ,93,38,6.6 
1992-01-20,21.4 ,3.2 ,93,45,8.0 
1992-01-21,22.0 ,9.4 ,91,44,5.1 
1992-01-22,22.4 ,5.4 ,94,43,8.4 
1992-01-23,23.1 ,7.0 ,94,37,6.4 
1992-01-24,24.8 ,9.5 ,79,42,7.9 
1992-01-25,25.7 ,8.2 ,93,43,7.0 
1992-01-26,25.4 ,11.0 ,90,45,7.6 
1992-01-27,25.2 ,12.5 ,89,56,6.2 
1992-01-28,21.0 ,12.0 ,95,74,0.0 
1992-01-29,19.5 ,14.7 ,89,76,0.0 
1992-01-30,20.4 ,14.2 ,91,91,0.0 
1992-01-31,17.4 ,10.3 ,98,79,0.5 
